zipcode;sellingDate;publicationDate;sellingPrice;housetype;categoryobject;yearofbuilding;garden;garden_binary;parcelsurface;numberrooms;numberbathrooms;energylabelclass;surface;fulldescription;sales_agent;buying_agent;url;image_urls;images
1055WD;2020-11-06;2020-09-23;415000;Mezzanine (apartment);Resale property;1935;None;0;65;2;1;A;204;"ENGLISH TRANSLATION BELOW | 65m2 | Rustige brede straat | Heerlijk balkon | Instap klaar (!) |  Geheel gerenoveerd appartement welke slim is ingedeeld en voorzien van een ruime slaapkamer, een heerlijk balkon, lichte living met fraai uitzicht over de Rijpgracht en moderne keuken en badkamer. De woning is gelegen in een geliefde en rustige brede straat in het prestigieuze vernieuwbouw project BLOOM, opgeleverd in 2018 en bestaat uit 283 woningen, 9 bedrijfsruimten en een gemeenschappelijke fietsenberging. De woning is casco gekocht en door verkoper op zeer fraaie wijze afgebouwd. Het is de perfecte combinatie van een oud huis met karakter, maar de voordelen van vernieuwbouw. De woning lig aan de zonnige kant van De Rijpgracht, op de hoek met de Willem de Zwijgerlaan in de buurt Landlust midden in Bos & Lommer. Zowel het Westerpark als het Erasmuspark liggen op loopafstand, maar ook het Hugo de Grootplein, de Jordaan en de Hallen, ideaal voor ontspanning, recreatie en gezelligheid zijn op korte afstand. Het Foodcenter wordt komende jaren volledig vernieuwd met nieuwbouwwoningen en horeca. Voor de dagelijkse boodschappen kunt u terecht op de Jan van Galenstraat.  De binnenstad van Amsterdam is op 10 minuten fietsafstand en het OV is in de directe omgeving (tram- en bushaltes). Ook Station Sloterdijk is in 10 minuten op de fiets te bereiken. Binnen een paar minuten bent u op de A10 (s105). Er is op dit moment geen wachttijd voor het aanvragen van een parkeervergunning.  Indeling:  Gesloten entree, trap naar de tweede verdieping waar zich bevinden:  Entree; hal met toegang tot de ruime slaapkamer aan de achterzijde voorzien van toegang tot het balkon; sfeervolle lichte woonkamer voorzien van een fraaie eiken lamel parket vloer en uitzicht over de Rijpgracht; de moderne open keuken voorzien van keramieken werkblad en diverse Bosch Accent line inbouwapparatuur (o.a. vaatwasser, koel en vrieskast, combi oven/magnetron en een inductie kookplaat) en toegang tot het heerlijke balkon; bijkeuken/berging met wasmachine aansluiting en cv uit 2018; modern betegelde badkamer welke is voorzien van een designwastafel en inloop douche en hangtoilet. Prive berging welke in de onderbouw is gelegen.  In het appartementencomplex is tevens een gemeenschappelijke fietsenberging voor leden van de VvE aanwezig. De ingang van de fietsenstalling is gelegen op de hoek De Rijpgracht / Jan den Haenstraat.  Voor een duidelijk overzicht van de indeling en afmetingen verwijzen wij u graag naar de bijgevoegde plattegronden.  De VvE is genaamd Bloom IV De Rijpgracht en wordt professioneel beheerd door Ymere. De maandelijkse bijdrage is €79,33 en er is een meerjarenonderhoudsplan aanwezig.  Bijzonderheden:  • Canon is vooruitbetaald tot 01-05-2067; • Gunstige overstapvoorwaarden voor het overstappen naar eeuwigdurende erfpacht zijn in 2019 aangevraagd;  • Anti-speculatiebeding tot 3 juni 2022 van toepassing, Woning is daarom uitsluitend te koop met als doel: zelfbewoning (of aankoop voor meerderjarige kinderen of ouders). • In 2018 zijn het appartement en het complex geheel vernieuwbouwd;  - Zeer smaakvol appartement, zo te betrekken • Gezellig balkon;  • Door de gehele woning ligt een fraaie eiken lamel parket vloer;  • Dubbel glas; • HR Combiketel (2018);  • Moderne badkamer en keuken; • Oplevering in overleg;  • Bouwjaar ca. 1935; • Energielabel A; • Parkeergelegenheid voor de deur middels vergunningstelsel.  Meetrapport NEN2580 Bruto Vloeroppervlak woning 71,40 m2 G.O. Wonen 64,90 m2 G.O. Gebouwgebonden buitenruimte 3,20 m2 G.O. Externe bergruimte 1,60 m2 Bruto Inhoud woning 203,49 m3  DISCLAIMER Alle informatie heeft nadrukkelijk een indicatief karakter en wordt onder voorbehoud verstrekt; er kunnen geen rechten aan worden ontleend. Verrekening wegens over- of ondermaat wordt uitgesloten, oplevering in overleg, aanbieding vrijblijvend. De verkoopclausule, ouderdomsclausule en toelichtingsclausule NEN2580 zijn van toepassing, op te vragen via ons kantoor. Na overeenkomst dient direct de notaris, gekozen door de koper doorgegeven te worden welke de koopakte opmaakt conform Ringmodel Amsterdam. ENTHOUSIAST GEWORDEN?  Dat kunnen wij ons voorstellen. Bij nadere interesse adviseren wij u zeker een afspraak voor een vrijblijvende bezichtiging te maken. Ook op zaterdag is Apollo Makelaardij bereikbaar om afspraken in te plannen ! ENGLISH TRANSLATION Completely renovated apartment which is cleverly arranged and equipped with a spacious bedroom, a lovely balcony, bright living room with a beautiful view over the Rijpgracht and modern kitchen and bathroom. The property is located in a popular and quiet wide street in the prestigious BLOOM renovation project, completed in 2018 and consists of 283 homes, 9 business units and a communal bicycle shed. The house was bought as hull and finished by the seller in a very beautiful way. It is the perfect combination of an old house with character, but the benefits of renovation. The house is located on the sunny side of De Rijpgracht, on the corner with Willem de Zwijgerlaan in the Landlust area in the middle of Bos & Lommer. Both the Westerpark and the Erasmus Park are within walking distance, but the Hugo de Grootplein, the Jordaan and the Hallen, ideal for relaxation, recreation and socializing are a short distance away. The Food Center will be completely renovated in the coming years with new-build homes and catering. For daily shopping, you can go to the Jan van Galenstraat. The city center of Amsterdam is 10 minutes by bike and public transport is in the immediate vicinity (tram and bus stops). Sloterdijk Station can also be reached by bike in 10 minutes. Within a few minutes you are on the A10 (s105). There is currently no waiting time to apply for a parking permit. Layout: Closed entrance, stairs to the second floor where are: Entrance; hall with access to the spacious bedroom at the rear with access to the balcony; attractive bright living room with a beautiful oak parquet floor and a view over the Rijpgracht; the modern open kitchen with ceramic worktop and various Bosch Accent line built-in appliances (including dishwasher, fridge and freezer, combi oven / microwave and an induction hob) and access to the lovely balcony; utility / storage room with washing machine connection and central heating from 2018; modern tiled bathroom which is equipped with a designer washbasin and walk-in shower and toilet. Private storage room which is located in the basement. The apartment complex also has a communal bicycle shed for members of the VvE. The entrance to the bicycle shed is located on the corner of De Rijpgracht / Jan den Haenstraat. For a clear overview of the layout and dimensions, please refer to the enclosed floor plans. The VvE is called Bloom IV De Rijpgracht and is professionally managed by Ymere. The monthly contribution is € 79.33 and a multi-year maintenance plan is available. Particularities: • Canon is prepaid until 05-01-2067; • Favorable switching conditions for switching to perpetual leasehold were applied for in 2019; • Anti-speculation clause applicable until June 3, 2022. The house is therefore only for sale with the aim of: self-occupation (or purchase for adult children or parents). • In 2018, the apartment and the complex were completely renovated; - Very tasteful apartment, ready to move into • Cozy balcony; • There is a beautiful oak parquet floor throughout the house; • Double glass; • HR Combi boiler (2018); • Modern bathroom and kitchen; • Delivery in consultation; • Year of construction approx. 1935; • Energy label A; • Parking in front of the door through a permit system.";Apollo Makelaardij Amsterdam;;<200 https://www.funda.nl/en/koop/verkocht/amsterdam/appartement-87475507-jan-den-haenstraat-6-c/>;https://cloud.funda.nl/valentina_media/135/642/500_1440x960.jpg,https://cloud.funda.nl/valentina_media/134/329/497_1440x960.jpg,https://cloud.funda.nl/valentina_media/134/329/498_1440x960.jpg,https://cloud.funda.nl/valentina_media/134/329/499_1440x960.jpg,https://cloud.funda.nl/valentina_media/134/329/500_1440x960.jpg,https://cloud.funda.nl/valentina_media/134/329/501_1440.jpg,https://cloud.funda.nl/valentina_media/134/329/502_1440.jpg,https://cloud.funda.nl/valentina_media/134/329/503_1440.jpg,https://cloud.funda.nl/valentina_media/134/329/504_1440.jpg,https://cloud.funda.nl/valentina_media/134/329/505_1440.jpg,https://cloud.funda.nl/valentina_media/134/329/506_1440.jpg,https://cloud.funda.nl/valentina_media/134/329/507_1440.jpg,https://cloud.funda.nl/valentina_media/134/329/508_1440.jpg,https://cloud.funda.nl/valentina_media/134/329/509_1440.jpg,https://cloud.funda.nl/valentina_media/134/329/510_1440.jpg,https://cloud.funda.nl/valentina_media/134/329/511_1440.jpg,https://cloud.funda.nl/valentina_media/134/329/512_1440.jpg,https://cloud.funda.nl/valentina_media/134/329/513_1440.jpg,https://cloud.funda.nl/valentina_media/134/329/514_1440.jpg,https://cloud.funda.nl/valentina_media/135/642/501_1440.jpg,https://cloud.funda.nl/valentina_media/135/642/502_1440.jpg,https://cloud.funda.nl/valentina_media/134/329/495_1440.jpg,https://cloud.funda.nl/valentina_media/134/329/516_1440.jpg,https://cloud.funda.nl/valentina_media/134/355/772_1440.jpg,https://cloud.funda.nl/valentina_media/134/355/773_1440.jpg,https://cloud.funda.nl/valentina_media/134/355/774_1440.jpg,https://cloud.funda.nl/valentina_media/134/355/775_1440.jpg,https://cloud.funda.nl/valentina_media/134/355/787_1440.jpg,https://cloud.funda.nl/valentina_media/134/355/776_1440.jpg;[{'url': 'https://cloud.funda.nl/valentina_media/135/642/500_1440x960.jpg', 'path': 'full/3a8c1302359fd8211e31a56da2f6108912f56149.jpg', 'checksum': '93fc4b5332e47b41193606fcc242e5bf', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/497_1440x960.jpg', 'path': 'full/2a0d90c1d9062b8e0cedfa7d6272649773e6257d.jpg', 'checksum': '2b6b19982b689d0848fa85aacead112e', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/498_1440x960.jpg', 'path': 'full/1a990e6fc0fde68a25fa3e2b4674fd03c95bfabe.jpg', 'checksum': '11df9ac150827ad4912719753df14f59', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/499_1440x960.jpg', 'path': 'full/3fb07eef06dce8b4140caf26f2e33af0a2bbaa85.jpg', 'checksum': 'f864b432ba0a99ce060b181f13cdd2ee', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/500_1440x960.jpg', 'path': 'full/aeb9d8c665a97748120dce519812b7326b20e5c4.jpg', 'checksum': '6ee6e150d8312a5b0a5f26d4c97e38e7', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/501_1440.jpg', 'path': 'full/c1a3486f731d839dc86f04b61887f80991280800.jpg', 'checksum': '8811e6bc3e966ffaeef08fbffd4348fe', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/502_1440.jpg', 'path': 'full/737833ff78f39ea9522e7bda80a0d823a0cfbdd6.jpg', 'checksum': '85794979b14a16c174c57c6271acc6af', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/503_1440.jpg', 'path': 'full/cdda24b8e96109859cbb9ac0be0152e02ca6dc41.jpg', 'checksum': 'a103f2ba9a66d734a3f04ca98b0eb719', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/504_1440.jpg', 'path': 'full/cfe6e5f1bb5737ccd3b1e47db17e0cdbb003e8ce.jpg', 'checksum': 'dd3f5092734d2b2fbdde3460d256b308', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/505_1440.jpg', 'path': 'full/0591cf46efa21c64220f14ac1688eff49ff72bc7.jpg', 'checksum': '68153be7a695ade513d108b169ef19ca', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/506_1440.jpg', 'path': 'full/21d657679126274777dd4408f17cbd0ca045de2c.jpg', 'checksum': 'a5bff89986d6a31ff4e3e3b47b930313', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/507_1440.jpg', 'path': 'full/1dc4f8276e7cd16e0f39cdd6ab4a5aa467c90434.jpg', 'checksum': '6f72f8f7322db17133296f2a12c40e62', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/508_1440.jpg', 'path': 'full/1059b171a94065bd6056eca5d19b9c42ee71df80.jpg', 'checksum': '1a361e5ee30f85c47d5516cc60cd8093', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/509_1440.jpg', 'path': 'full/40725949c52c3231703752877edb3f1500ba545c.jpg', 'checksum': 'd4114027193f7f8415bcba88409d54a8', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/510_1440.jpg', 'path': 'full/6eda5b72eb813f6b932b65f6a78dd8c8fda76c2b.jpg', 'checksum': '3d1cfb48b328a8dd7543d0cfd487110c', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/511_1440.jpg', 'path': 'full/b9a2584dd960da4eac675798ff9d1678ca11e017.jpg', 'checksum': 'c150cb733b283c3eede0e8e846bcd48e', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/512_1440.jpg', 'path': 'full/a5256e3626e0e4ade435d46ad5c451dfd0683988.jpg', 'checksum': 'dee0ce485645ddece29d066186637baf', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/513_1440.jpg', 'path': 'full/a5dc51ecd04181cdf3dc30149189e10ef637b620.jpg', 'checksum': 'ce03c546386144cef42410944c889d6a', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/514_1440.jpg', 'path': 'full/4eccccf9347c1dc04d4bc43843e2fbc5456bab03.jpg', 'checksum': 'ab01c68cbae23273bf546099eda4fc79', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/135/642/501_1440.jpg', 'path': 'full/7160a54b9d73a949a2f233c8a8e5af786d0ee065.jpg', 'checksum': '2181dcb3a4a66c5512504b832fa5fada', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/135/642/502_1440.jpg', 'path': 'full/2f201309353df90f9fc3621877e0fe014089a430.jpg', 'checksum': '2d28de27068d21a4bd73f0e33cb3fec0', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/495_1440.jpg', 'path': 'full/5137a72b72225b658f090d094a9aca19e7b6ae72.jpg', 'checksum': 'e1c88178f5099ecdbb3af60838bb46ab', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/329/516_1440.jpg', 'path': 'full/ea7ccad888af70fbe7f92ac92737fcd12a735b89.jpg', 'checksum': '1e3063296cf08de74b4d085a029165ae', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/355/772_1440.jpg', 'path': 'full/0103bdde475e8bb4f989d151d88b5f61bce8ede3.jpg', 'checksum': 'eeb47ec308e2e3640c36f9ae6b6e1f53', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/355/773_1440.jpg', 'path': 'full/b5b6c1c6eca012162099a0830569e6728eb1f466.jpg', 'checksum': '3fa5d6fe43c8c23dc0f97d6bc69cdd55', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/355/774_1440.jpg', 'path': 'full/a7400086d4fa621f60e820ea98e0e98cf95cd527.jpg', 'checksum': 'df2d2acdbd53adbb313a00ffd18cb19c', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/355/775_1440.jpg', 'path': 'full/93115bf750f531352feb8117b8ff828ac5d3f6c4.jpg', 'checksum': 'd2b718b248fa0615f351cf3dc7e1f37f', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/355/787_1440.jpg', 'path': 'full/d1bac1982a000c4cb2402d6882bdd55905071859.jpg', 'checksum': 'f262353bca2967fca9ab43c187383199', 'status': 'downloaded'}, {'url': 'https://cloud.funda.nl/valentina_media/134/355/776_1440.jpg', 'path': 'full/2c100920a84501dbb81ebd5b0ac3f41cda92e6a5.jpg', 'checksum': 'fc6e974a4feab44460f32e6e97fb4854', 'status': 'downloaded'}]
